日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PB市值加权,PB 分位点,PB 80%分位点值,PB 50%分位点值,PB 20%分位点值
2025-07-09,=2144.5300,=2514.1300,=782403846949.2500,=669789963948,=418327379688.0921,=2.5981,=0.0919,=4.3128,=3.4334,=2.7837
2025-07-08,=2132.8800,=2500.4700,=773304712374.5599,=663610605013,=413605912430.0861,=2.5678,=0.0771,=4.3128,=3.4334,=2.7845
2025-07-07,=2129.0300,=2495.8600,=771851539449.8799,=662482439199,=412858274584.7680,=2.5628,=0.0746,=4.3128,=3.4335,=2.7865
2025-07-04,=2131.1800,=2498.3800,=776127924445.4100,=666186013168,=414874731930.0620,=2.5770,=0.0804,=4.3128,=3.4335,=2.7865
2025-07-03,=2128.1300,=2494.8000,=773798468586.7900,=664567556261,=413826416402.2481,=2.5693,=0.0776,=4.3128,=3.4335,=2.7880
2025-07-02,=2115.0200,=2479.4300,=766646496845.6699,=658964228868,=410038586390.3700,=2.5455,=0.0702,=4.3130,=3.4336,=2.7880
2025-07-01,=2099.1400,=2460.8100,=760052536097.4597,=653606798968,=406584089407.1380,=2.5236,=0.0661,=4.3130,=3.4338,=2.7893
2025-06-30,=2088.0800,=2447.4600,=756363996627.4001,=637428649121,=404895252140.0020,=2.5110,=0.0620,=4.3130,=3.4339,=2.7896
2025-06-27,=2083.0600,=2441.5700,=753578329183.2802,=635320316582,=403349464498.9401,=2.5018,=0.0599,=4.3130,=3.4340,=2.7901
2025-06-26,=2082.9900,=2437.0100,=755693599966.1101,=637044039862,=404591538188.9860,=2.4936,=0.0567,=4.3130,=3.4340,=2.7912
2025-06-25,=2096.4000,=2449.1000,=759377368299.0099,=640273572737,=406147284678.2980,=2.4803,=0.0517,=4.3146,=3.4340,=2.7912
2025-06-24,=2091.3500,=2443.2000,=756985457189.2802,=638455555654,=404861249630.3379,=2.4725,=0.0480,=4.3146,=3.4341,=2.7928
2025-06-23,=2070.4500,=2418.7900,=751252660691.5900,=633467569137,=401788604370.3501,=2.4537,=0.0402,=4.3146,=3.4343,=2.7948
2025-06-20,=2070.2600,=2415.4600,=753597890979.2799,=635270399656,=402701836146.0280,=2.4563,=0.0414,=4.3146,=3.4345,=2.7953
2025-06-19,=2071.2800,=2416.6500,=755662645545.2201,=636345678489,=403536438362.0460,=2.4631,=0.0439,=4.3146,=3.4345,=2.7959
2025-06-18,=2091.7900,=2440.5800,=753302223252.0699,=632534901902,=402400331858.4381,=2.4554,=0.0410,=4.3149,=3.4346,=2.7959
2025-06-17,=2113.1200,=2465.4700,=760472088126.2999,=637960451629,=406252882021.1961,=2.4787,=0.0481,=4.3149,=3.4352,=2.7973
2025-06-16,=2114.2500,=2466.3500,=762083586290.7496,=639700353182,=406774805409.7881,=2.4833,=0.0523,=4.3149,=3.4359,=2.7997
2025-06-13,=2132.0300,=2487.1000,=751045966308.5598,=628496463397,=400236444681.8820,=2.4909,=0.0523,=4.3149,=3.4361,=2.7997
2025-06-12,=2152.7900,=2511.3100,=764274025395.1199,=641559386315,=407450025013.7940,=2.5348,=0.0627,=4.3149,=3.4363,=2.8012
2025-06-11,=2174.9200,=2536.3500,=774202172687.1200,=649894718119,=412742021768.6839,=2.5666,=0.0706,=4.3155,=3.4363,=2.8012
2025-06-10,=2138.5400,=2492.9500,=753398852539.1799,=633870068287,=401918326722.0780,=2.4965,=0.0536,=4.3155,=3.4363,=2.8013
2025-06-09,=2144.0400,=2499.3700,=757025761013.3002,=636528916060,=403653891038.6659,=2.5093,=0.0565,=4.3155,=3.4367,=2.8028
2025-06-06,=2116.2700,=2466.9900,=740576605782.2500,=624088678244,=394832587867.5780,=2.4548,=0.0408,=4.3155,=3.4372,=2.8039
2025-06-05,=2110.4700,=2460.2300,=737063222124.1901,=621224617938,=392999467664.8340,=2.4431,=0.0379,=4.3155,=3.4378,=2.8067
2025-06-04,=2153.1800,=2507.6100,=752774735935.6801,=634052544018,=401377637839.6561,=2.4927,=0.0516,=4.3214,=3.4384,=2.8067
2025-06-03,=2142.5100,=2495.1900,=749087983872.5798,=630802774489,=399783412983.7341,=2.4805,=0.0487,=4.3214,=3.4387,=2.8081
2025-05-30,=2105.5500,=2452.1400,=733189362026.7798,=617797781837,=391402192913.3941,=2.4278,=0.0329,=4.3214,=3.4390,=2.8098
2025-05-29,=2076.9000,=2418.6100,=716847792069.9598,=605071164693,=383615848210.7599,=2.3734,=0.0163,=4.3214,=3.4391,=2.8102
2025-05-28,=2068.6900,=2409.0400,=712958840275.9598,=602050583075,=381400896923.4701,=2.3605,=0.0100,=4.3214,=3.4392,=2.8114
2025-05-27,=2087.2000,=2430.5900,=719417595901.5100,=607477480832,=384683941412.3100,=2.3819,=0.0192,=4.3292,=3.4395,=2.8114
2025-05-26,=2080.0500,=2422.1700,=720684400403.0601,=607902829845,=385138863755.8700,=2.3859,=0.0213,=4.3292,=3.4397,=2.8117
2025-05-23,=2070.9900,=2408.7700,=718859805201.4500,=605911826928,=384372399911.5700,=2.3695,=0.0142,=4.3292,=3.4403,=2.8124
2025-05-22,=2098.1480,=2430.7200,=726907118772.5697,=612932072946,=388877334347.0401,=2.3846,=0.0188,=4.3292,=3.4408,=2.8151
2025-05-21,=2116.3608,=2450.1700,=731136431490.3099,=616420415189,=390827624395.9600,=2.3952,=0.0226,=4.3292,=3.4409,=2.8155
2025-05-20,=2123.8146,=2457.9900,=730964737791.2001,=616542221449,=391244382174.6400,=2.3936,=0.0217,=4.3344,=3.4410,=2.8155
2025-05-19,=2099.2206,=2429.0500,=723017965463.9600,=609770359469,=386970236252.3900,=2.3651,=0.0113,=4.3344,=3.4411,=2.8163
2025-05-16,=2086.2991,=2414.1000,=719936269919.9598,=606968679127,=385342445220.2802,=2.3550,=0.0063,=4.3344,=3.4412,=2.8166
2025-05-15,=2096.1877,=2425.5400,=726109491448.3801,=612030986674,=388307694227.1001,=2.3752,=0.0151,=4.3344,=3.4416,=2.8171
2025-05-14,=2096.4438,=2425.1800,=727537845734.9301,=613050199530,=389144550792.9500,=2.3790,=0.0163,=4.3344,=3.4421,=2.8173
2025-05-13,=2072.0376,=2396.9400,=717027517889.3102,=603774048047,=384108439431.2600,=2.3447,=0.0029,=4.3364,=3.4422,=2.8173
2025-05-12,=2072.1000,=2397.0200,=716529592438.4502,=603420140849,=383866109340.4799,=2.3430,=0.0025,=4.3364,=3.4423,=2.8182
2025-05-09,=2075.1900,=2400.5900,=719295762913.4800,=605857684255,=385410641175.5299,=2.3521,=0.0034,=4.3364,=3.4425,=2.8187
2025-05-08,=2081.6000,=2408,=721645626514.2900,=607360155263,=386836875615.8000,=2.3598,=0.0076,=4.3364,=3.4427,=2.8211
2025-05-07,=2085.0900,=2412.0400,=722918728057.2998,=608408762784,=387553857033.1700,=2.3639,=0.0084,=4.3364,=3.4430,=2.8219
2025-05-06,=2083.8800,=2410.6400,=723174071047.1200,=608565176540,=387806010634.8499,=2.3648,=0.0084,=4.3405,=3.4432,=2.8219
2025-04-30,=2069.1500,=2393.6000,=719941864854.9802,=606058638864,=385575995079.1200,=2.3542,=0.0046,=4.3405,=3.4437,=2.8221
2025-04-29,=2076.2200,=2401.7800,=719982325464.8099,=606208012235,=384680038684.4200,=2.3566,=0.0059,=4.3405,=3.4441,=2.8224
2025-04-28,=2067.1900,=2391.3300,=718232749544.6700,=604335858992,=383833895277.1402,=2.3605,=0.0067,=4.3405,=3.4441,=2.8237
2025-04-25,=2086.8300,=2414.0500,=723365481639.2101,=608593663744,=386590158850.1200,=2.3849,=0.0139,=4.3405,=3.4442,=2.8244
2025-04-24,=2096.7300,=2425.5100,=728514691709.0101,=612858677632,=388794178162.6200,=2.4380,=0.0261,=4.3424,=3.4446,=2.8244
2025-04-23,=2080.1400,=2406.3100,=724165364691.0999,=608754896698,=390328510525.3001,=2.4627,=0.0328,=4.3424,=3.4451,=2.8245
2025-04-22,=2118.3100,=2450.4700,=734530032108.0399,=618229176692,=395777000437.1300,=2.4972,=0.0421,=4.3424,=3.4459,=2.8245
2025-04-21,=2093.7700,=2422.0900,=727669874556.6899,=611882668532,=391650352581.1400,=2.5146,=0.0455,=4.3424,=3.4467,=2.8246
2025-04-18,=2081,=2407.3200,=724134418342.2400,=608971714972,=389820029512.0300,=2.5017,=0.0434,=4.3424,=3.4472,=2.8248
2025-04-17,=2109.2500,=2439.9800,=733376572317.9000,=616987902811,=394440233991.7799,=2.5337,=0.0489,=4.3445,=3.4477,=2.8248
2025-04-16,=2109.2400,=2439.9800,=733251441086.7200,=616736587434,=394755224083.3001,=2.5332,=0.0485,=4.3445,=3.4485,=2.8248
2025-04-15,=2127.3000,=2460.8700,=736294695460.7603,=619627773126,=396059530313.6699,=2.5438,=0.0498,=4.3445,=3.4494,=2.8249
2025-04-14,=2132.4400,=2466.8100,=737835750611.0801,=620981186663,=397175553833.4799,=2.5491,=0.0515,=4.3445,=3.4506,=2.8253
2025-04-11,=2118.1400,=2450.2800,=735445781970.5997,=618655881041,=395929462419.2500,=2.5440,=0.0498,=4.3445,=3.4518,=2.8271
2025-04-10,=2180.2700,=2522.1400,=754647717541.2802,=634561012442,=406471432073.9400,=2.6105,=0.0739,=4.3451,=3.4518,=2.8271
2025-04-09,=2174.5000,=2515.4700,=754526194910.1001,=634153809119,=406351792506.4500,=2.6100,=0.0735,=4.3451,=3.4518,=2.8275
2025-04-08,=2170.9300,=2511.3400,=750559724092.7001,=630944174929,=405114626088.3801,=2.5963,=0.0681,=4.3451,=3.4519,=2.8293
2025-04-07,=2017.3800,=2333.7200,=700422489894.5599,=589104339443,=377262296091.7900,=2.4229,=0.0224,=4.3451,=3.4520,=2.8298
2025-04-03,=2063.0500,=2386.5400,=717090014720.6401,=603581578789,=385820360075.2000,=2.4805,=0.0385,=4.3451,=3.4531,=2.8305
2025-04-02,=2018.5500,=2335.0700,=703900364071.6199,=592247213189,=378382957127.3601,=2.4342,=0.0250,=4.3467,=3.4541,=2.8305
2025-04-01,=2021.4900,=2338.4700,=703463072991.1100,=592123937944,=378474707370.4400,=2.4327,=0.0241,=4.3467,=3.4542,=2.8325
2025-03-31,=1996.8200,=2309.9300,=697293334414.7802,=586516159475,=375056782525.2200,=2.4114,=0.0199,=4.3467,=3.4542,=2.8326
2025-03-28,=2026.9700,=2344.8100,=708462898196.7902,=595249016044,=380733089220.5700,=2.4501,=0.0280,=4.3467,=3.4542,=2.8327
2025-03-27,=2051.0500,=2372.4300,=716441960955.0699,=602181508615,=384564177828.9700,=2.4774,=0.0348,=4.3467,=3.4543,=2.8337
2025-03-26,=2052.1700,=2373.7200,=717107589034.0103,=602557618833,=384758958884.7801,=2.4797,=0.0352,=4.3470,=3.4555,=2.8337
2025-03-25,=2024.7900,=2342.0500,=703857196424.8000,=592852031276,=377576539698.9301,=2.4338,=0.0238,=4.3470,=3.4568,=2.8340
2025-03-24,=2003.8200,=2317.7900,=696826841134.2599,=587055504022,=373921460228.9801,=2.4095,=0.0191,=4.3470,=3.4570,=2.8359
2025-03-21,=2003.0600,=2316.9200,=696525064737.6499,=586057756782,=374189918511.4701,=2.4084,=0.0187,=4.3470,=3.4572,=2.8376
2025-03-20,=2017.2000,=2333.2700,=699213228068.7400,=588896906896,=375718538260.8900,=2.4177,=0.0208,=4.3470,=3.4575,=2.8398
2025-03-19,=2033.1600,=2351.7300,=705528780593.7402,=594161396958,=378850651746.6701,=2.4762,=0.0327,=4.3480,=3.4578,=2.8398
2025-03-18,=2030.9400,=2349.1600,=705267981473.0100,=593915979884,=378653883084.6001,=2.4753,=0.0323,=4.3480,=3.4579,=2.8399
2025-03-17,=2034.1800,=2352.9200,=709477596657.7300,=596889692670,=380790067836.5702,=2.4932,=0.0357,=4.3480,=3.4579,=2.8423
2025-03-14,=2018.1500,=2334.3600,=701703130179.8798,=590718419622,=376862804254.0400,=2.4659,=0.0311,=4.3480,=3.4583,=2.8431
2025-03-13,=1997.5900,=2310.5800,=694726640836.2102,=585033656266,=373148245296.5900,=2.4414,=0.0247,=4.3480,=3.4586,=2.8447
2025-03-12,=1995.6200,=2308.3100,=694289944962.9601,=584951501213,=372792469882.9401,=2.4398,=0.0239,=4.3482,=3.4588,=2.8447
2025-03-11,=2015.6700,=2331.4900,=701115410763.8400,=591120755633,=376427434582.1700,=2.4638,=0.0290,=4.3482,=3.4590,=2.8449
2025-03-10,=1976.5400,=2286.2400,=685875634068.4797,=577958934380,=368913594926.0600,=2.4103,=0.0188,=4.3482,=3.4591,=2.8452
2025-03-07,=1970.8000,=2279.6000,=683470809534.0199,=576490995145,=367361815618.6900,=2.4018,=0.0175,=4.3482,=3.4592,=2.8457
2025-03-06,=1968.2300,=2276.6200,=681593824392.6401,=574648052582,=366589405935.3900,=2.3952,=0.0162,=4.3482,=3.4594,=2.8458
2025-03-05,=1957.5200,=2264.2400,=679098178250.5800,=572726390347,=364952808007.2700,=2.3865,=0.0149,=4.3484,=3.4596,=2.8458
2025-03-04,=1975.9300,=2285.5300,=686924366836.1897,=579235924802,=368914177645.0199,=2.4140,=0.0179,=4.3484,=3.4597,=2.8467
2025-03-03,=1958.0800,=2264.8800,=680610133941.5100,=574214834590,=365528477609.6100,=2.3918,=0.0154,=4.3484,=3.4599,=2.8474
2025-02-28,=1939.7200,=2243.6500,=673396858732.9202,=567738860412,=362203993689.4000,=2.3664,=0.0081,=4.3484,=3.4600,=2.8477
2025-02-27,=1944.7900,=2249.5100,=674522879196.3298,=568135579742,=362642593160.8901,=2.3680,=0.0081,=4.3484,=3.4601,=2.8477
2025-02-26,=1948.6300,=2253.9500,=677106630351.4099,=570063838279,=363771640317.9901,=2.3771,=0.0111,=4.3495,=3.4612,=2.8477
2025-02-25,=1934,=2237.0400,=671925784492.6902,=565609898205,=361077177425.2400,=2.3589,=0.0064,=4.3495,=3.4624,=2.8479
2025-02-24,=1969.1300,=2277.6700,=683781169073.2402,=575853057503,=367230423109.1499,=2.4005,=0.0141,=4.3495,=3.4631,=2.8481
2025-02-21,=1953.0500,=2259.0700,=679331450323.1399,=572339618326,=364473942808.3700,=2.3849,=0.0124,=4.3495,=3.4638,=2.8483
2025-02-20,=1958.9100,=2265.8500,=679899748046.2499,=573189913586,=364373626667.0600,=2.3869,=0.0129,=4.3495,=3.4647,=2.8509
2025-02-19,=1972.9100,=2282.0400,=685450740560.7000,=577787574636,=367339079857.8501,=2.4064,=0.0137,=4.3502,=3.4656,=2.8509
2025-02-18,=1946.4700,=2251.4600,=678380772530.7102,=571588466046,=363341237413.5401,=2.3816,=0.0116,=4.3502,=3.4656,=2.8514
2025-02-17,=1973.1900,=2282.3700,=688016208515.0302,=579159663304,=368671595590.9900,=2.4154,=0.0142,=4.3502,=3.4656,=2.8524
2025-02-14,=1975.1400,=2284.6200,=687202747952.6000,=577736922197,=368334412615.7700,=2.4125,=0.0133,=4.3502,=3.4661,=2.8548
2025-02-13,=1968.7000,=2277.1700,=687942493585.8800,=577364440611,=368991868385.5900,=2.4151,=0.0133,=4.3502,=3.4666,=2.8561
2025-02-12,=1938.0600,=2241.7200,=671244752204.2899,=564746231209,=360231834156.0200,=2.3565,=0.0056,=4.3522,=3.4666,=2.8561
2025-02-11,=1935.5900,=2238.8700,=670016158153.5801,=563594348383,=359425299902.6400,=2.3522,=0.0034,=4.3522,=3.4666,=2.8579
2025-02-10,=1945.8500,=2250.7400,=673736667282.2300,=566227613173,=362044526237.6801,=2.3653,=0.0060,=4.3522,=3.4675,=2.8590
2025-02-07,=1945.1800,=2249.9600,=675227650854.0901,=567366850193,=362698827878.1400,=2.3705,=0.0073,=4.3522,=3.4684,=2.8596
2025-02-06,=1940.1400,=2244.1400,=674559984846.7599,=567010835028,=362178371950.6200,=2.3681,=0.0065,=4.3522,=3.4686,=2.8598
2025-02-05,=1935.6100,=2238.8900,=673742023191.2500,=566204571208,=361623194353.5402,=2.3653,=0.0060,=4.3533,=3.4688,=2.8598
2025-01-27,=1948.3700,=2253.6600,=679256365298.5001,=570922630278,=363899109447.0601,=2.3846,=0.0090,=4.3533,=3.4695,=2.8617
2025-01-24,=1934.0900,=2237.1400,=674566321474.0701,=567277335312,=361231004899.9500,=2.3682,=0.0060,=4.3533,=3.4703,=2.8642
2025-01-23,=1920.9700,=2221.9600,=670822895820.3199,=564033385763,=358875896517.8701,=2.3550,=0.0043,=4.3533,=3.4705,=2.8657
2025-01-22,=1917.2100,=2217.6100,=668509611043.2200,=562253527432,=357767246320.9701,=2.3469,=0.0026,=4.3533,=3.4708,=2.8657
2025-01-21,=1922.3500,=2223.5600,=671902809356.0902,=560789830337,=359452524349.3100,=2.3588,=0.0043,=4.3535,=3.4712,=2.8657
2025-01-20,=1937.9700,=2241.6300,=677119968079.8099,=564967361906,=362360333616.3001,=2.3771,=0.0065,=4.3535,=3.4716,=2.8660
2025-01-17,=1941.5800,=2245.8000,=676778241598.4897,=565733215149,=361820248201.6900,=2.3759,=0.0060,=4.3535,=3.4718,=2.8669
2025-01-16,=1924.4400,=2225.9800,=670200328524.6401,=560009534496,=358737886376.6001,=2.3528,=0.0035,=4.3535,=3.4721,=2.8679
2025-01-15,=1923.4500,=2224.8300,=670114188893.3600,=559975613943,=358750287394.3499,=2.3525,=0.0030,=4.3535,=3.4725,=2.8682
2025-01-14,=1930.6600,=2233.1700,=676392291626.6901,=564761728475,=361647908855.2901,=2.3746,=0.0048,=4.3535,=3.4730,=2.8682
2025-01-13,=1881.7700,=2176.4700,=659337924999.1798,=550321067611,=352808011493.4801,=2.3145,=0.0013,=4.3535,=3.4730,=2.8682
2025-01-10,=1870.9300,=2163.9300,=656434644997.4198,=547867990140,=351056085126.8400,=2.3043,=0,=4.3535,=3.4730,=2.8687
2025-01-09,=1903.2800,=2198.9500,=667841295141.7200,=556318378594,=357581961440.8299,=2.3407,=0.0013,=4.3535,=3.4732,=2.8698
2025-01-08,=1916.5900,=2214.3200,=672349877309.7200,=560360937906,=360521780757.8301,=2.3565,=0.0017,=4.3535,=3.4735,=2.8700
2025-01-07,=1937.8400,=2238.8800,=679015401871.7899,=565790487521,=364020516772.4701,=2.3798,=0.0030,=4.3540,=3.4736,=2.8700
2025-01-06,=1932.6000,=2232.8200,=677063791734.7599,=564511399981,=362907576621.5200,=2.3730,=0.0026,=4.3540,=3.4737,=2.8707
2025-01-03,=1926.3500,=2225.5900,=673917749131.9302,=561883461112,=360728249851.4700,=2.3620,=0.0017,=4.3540,=3.4740,=2.8708
2025-01-02,=1971.1200,=2277.3200,=685408347466.0302,=571712243352,=366919094857.6200,=2.4023,=0.0030,=4.3540,=3.4744,=2.8736
2024-12-31,=2011.7500,=2324.2600,=700295018615.4698,=587764275465,=374600055752.2300,=2.4544,=0.0083,=4.3540,=3.4751,=2.8736
2024-12-30,=2044.5900,=2362.2000,=708144980545.9901,=594245535548,=379480608367.5699,=2.4819,=0.0148,=4.3554,=3.4758,=2.8736
2024-12-27,=2067.1900,=2383.3300,=715493815137.0300,=599631779194,=384096472342.5700,=2.4687,=0.0122,=4.3554,=3.4762,=2.8759
2024-12-26,=2028.5700,=2338.8100,=704375396364.8000,=590302300438,=378172775317.0300,=2.4304,=0.0043,=4.3554,=3.4766,=2.8769
2024-12-25,=2039.5100,=2351.4200,=708302384361.5299,=593636991770,=380223806045.6400,=2.4439,=0.0065,=4.3554,=3.4768,=2.8775
2024-12-24,=2056.7600,=2371.3100,=713109446491.5103,=597511905740,=382987527052.3401,=2.4605,=0.0083,=4.3554,=3.4770,=2.8778
2024-12-23,=2040.1700,=2352.1800,=707298021090.3101,=592642167259,=380116089802.4600,=2.4404,=0.0057,=4.3563,=3.4771,=2.8778
2024-12-20,=2073.3300,=2390.4100,=713404351601.1599,=597940483410,=383679153588.8000,=2.4615,=0.0083,=4.3563,=3.4772,=2.8788
2024-12-19,=2082.9900,=2401.5400,=718929726462.6498,=602482302463,=386664907982.7001,=2.4806,=0.0113,=4.3563,=3.4773,=2.8789
2024-12-18,=2081.2800,=2399.5800,=718004224871.6499,=601447401562,=386323160147.6801,=2.4774,=0.0100,=4.3563,=3.4773,=2.8793
2024-12-17,=2097.3300,=2418.0800,=723353776260.4598,=605672024740,=388973221668.7800,=2.4958,=0.0122,=4.3563,=3.4780,=2.8809
2024-12-16,=2134.4100,=2460.8400,=669985562777.0902,=553644717965,=378780257595.7701,=2.5753,=0.0288,=4.3591,=3.4788,=2.8809
2024-12-13,=2158.7900,=2488.9400,=677889967414.6598,=560200762777,=383257317778.3700,=2.6057,=0.0419,=4.3591,=3.4789,=2.8826
2024-12-12,=2189.2900,=2524.1000,=688817516594.0601,=568120667589,=389209562193.7301,=2.6477,=0.0555,=4.3591,=3.4790,=2.8833
2024-12-11,=2147.0700,=2475.4300,=675298989666.4597,=557026625129,=381905701820.0300,=2.5957,=0.0376,=4.3591,=3.4793,=2.8838
2024-12-10,=2108.6600,=2431.1400,=664761939107.6199,=548359742214,=375642241504.2400,=2.5552,=0.0227,=4.3591,=3.4796,=2.8853
2024-12-09,=2079.6300,=2397.6700,=655788523452.4801,=541000102861,=370874442909.6800,=2.5207,=0.0166,=4.3593,=3.4804,=2.8853
2024-12-06,=2097.5100,=2418.2900,=664011178441.0698,=547349162938,=375598492415.0700,=2.5523,=0.0210,=4.3593,=3.4812,=2.8865
2024-12-05,=2092,=2409.5900,=662907751591.8900,=546271761695,=374739987001.6800,=2.5457,=0.0197,=4.3593,=3.4815,=2.8887
2024-12-04,=2100.6200,=2419.5300,=665299088262.7601,=548180965927,=375860817800.3299,=2.5548,=0.0210,=4.3593,=3.4817,=2.8893
2024-12-03,=2134.7500,=2458.8300,=675527631461.6500,=557233659256,=381938498845.8201,=2.5941,=0.0337,=4.3593,=3.4817,=2.8901
2024-12-02,=2108.0651,=2428.1000,=669685143794.1702,=551797841015,=378591885248.9400,=2.5717,=0.0250,=4.3610,=3.4818,=2.8901
2024-11-29,=2076.9500,=2392.2600,=663244088815.4301,=546530744433,=374769703737.3699,=2.5469,=0.0197,=4.3610,=3.4831,=2.8916
2024-11-28,=2047.7300,=2358.6000,=656531973512.6000,=540839380765,=370747721432.1800,=2.5212,=0.0167,=4.3610,=3.4844,=2.8919
2024-11-27,=2056.1000,=2368.2400,=662266512152.7899,=545808550053,=373578429409.4400,=2.5432,=0.0189,=4.3610,=3.4851,=2.8952
2024-11-26,=2038.1700,=2347.5900,=656935999749.8800,=541273504504,=370443674179.6400,=2.5227,=0.0167,=4.3610,=3.4859,=2.8954
2024-11-25,=2029.5700,=2337.6900,=653652971082.0701,=538721452572,=369065173016.9799,=2.5101,=0.0145,=4.3622,=3.4860,=2.8954
2024-11-22,=2022.4600,=2329.4900,=654293046749.2699,=538911426804,=369372974941.9801,=2.5126,=0.0145,=4.3622,=3.4862,=2.8963
2024-11-21,=2095.7400,=2410.0700,=678219732637.6001,=558515698557,=382997571874.2801,=2.5995,=0.0338,=4.3622,=3.4863,=2.8977
2024-11-20,=2085.7100,=2398.5300,=674587011389.1801,=555553067998,=380995658142.4901,=2.5855,=0.0259,=4.3622,=3.4863,=2.9002
2024-11-19,=2070.4400,=2380.9800,=671785002652.0101,=553123431347,=379224191589.2700,=2.5748,=0.0229,=4.3622,=3.4870,=2.9006
2024-11-18,=2050.1400,=2357.6300,=667594440748.2301,=549606235433,=376666798809.4301,=2.5587,=0.0189,=4.3626,=3.4877,=2.9006
2024-11-15,=2065.4200,=2373.4100,=672101981609.4598,=553439329418,=379423207143.9600,=2.5663,=0.0203,=4.3626,=3.4887,=2.9018
2024-11-14,=2090.2700,=2401.9600,=682941542881.0599,=561989696228,=385191690298.7099,=2.6076,=0.0344,=4.3626,=3.4897,=2.9020
2024-11-13,=2141.6700,=2461.0200,=700115192613.6000,=576066829015,=395039989639.6000,=2.6732,=0.0586,=4.3626,=3.4902,=2.9046
2024-11-12,=2158.4300,=2480.1600,=703932187678.2002,=579183577691,=397329548500.0800,=2.6874,=0.0683,=4.3626,=3.4906,=2.9073
2024-11-11,=2162.6800,=2485.0500,=707018129352.3602,=581653075358,=399100694454.2400,=2.6992,=0.0737,=4.3650,=3.4906,=2.9073
2024-11-08,=2167.4100,=2490.4800,=710668745603.2400,=584356405788,=401030372501.1901,=2.7132,=0.0838,=4.3650,=3.4907,=2.9085
2024-11-07,=2202.7800,=2531.1300,=723334221602.5400,=594410305083,=408037328169.2999,=2.7615,=0.1302,=4.3650,=3.4908,=2.9092
2024-11-06,=2140.1400,=2459.1400,=701821668592.7001,=576811561744,=395925299017.3199,=2.6794,=0.0614,=4.3650,=3.4908,=2.9109
2024-11-05,=2118.6900,=2434.5000,=698247855580.7203,=573879098132,=393861980002.8100,=2.6657,=0.0561,=4.3650,=3.4922,=2.9126
2024-11-04,=2090.7200,=2402.3600,=688911099119.3799,=564964864247,=388488753988.6701,=2.6301,=0.0398,=4.3650,=3.4935,=2.9126
2024-11-01,=2056.3300,=2362.8400,=680251567783.9299,=556993427894,=383885499241.9500,=2.5970,=0.0310,=4.3650,=3.4938,=2.9145
2024-10-31,=2058.7500,=2365.6300,=678307187658.4601,=555442112918,=383451552782.2201,=2.5896,=0.0257,=4.3650,=3.4941,=2.9148
2024-10-30,=2070.2000,=2378.7800,=683327503018.8400,=559633943992,=386092445136.6301,=2.6255,=0.0381,=4.3650,=3.4952,=2.9149
2024-10-29,=2053.8600,=2360.0100,=676268233593.3401,=554275984331,=382216752269.6201,=2.6836,=0.0620,=4.3650,=3.4964,=2.9154
2024-10-28,=2108.7000,=2423.0200,=689946963435.2599,=565595994725,=389933513229.1901,=2.7502,=0.1187,=4.3652,=3.4980,=2.9154
2024-10-25,=2056.1500,=2362.6400,=678106733402.6100,=556018927536,=383001309724.1799,=2.7068,=0.0776,=4.3652,=3.4997,=2.9173
2024-10-24,=2031.3100,=2334.1000,=673348042906.6898,=551818190369,=379991467628.5301,=2.6878,=0.0656,=4.3652,=3.5002,=2.9181
2024-10-23,=2046.9000,=2351.8800,=682283041668.7400,=558920303477,=385660930027.6500,=2.7229,=0.0896,=4.3652,=3.5006,=2.9203
2024-10-22,=2045.0500,=2349.7500,=681906996954.2699,=558355613999,=385263807145.4500,=2.7928,=0.1420,=4.3652,=3.5018,=2.9224
2024-10-21,=2001.2800,=2299.4600,=668931200228.7900,=547486056342,=377908867642.2101,=2.7474,=0.1141,=4.3653,=3.5030,=2.9224
2024-10-18,=1975.2500,=2269.5500,=655029980398.9700,=536474314327,=370191390803.3599,=2.7132,=0.0804,=4.3653,=3.5030,=2.9234
2024-10-17,=1930.1500,=2217.7300,=637887367752.7800,=522360842596,=360413644818.9899,=2.6422,=0.0436,=4.3653,=3.5030,=2.9241
2024-10-16,=1963.3900,=2255.9200,=648943145194.9100,=531754920371,=366766825156.7501,=2.6880,=0.0654,=4.3653,=3.5046,=2.9249
2024-10-15,=1971.4700,=2265.2000,=652692604106.4099,=534840548101,=368788744712.4701,=2.7035,=0.0730,=4.3653,=3.5062,=2.9260
2024-10-14,=2018.1000,=2318.7800,=670831599252.3800,=549739401464,=379143704974.6102,=2.7786,=0.1344,=4.3669,=3.5089,=2.9260
2024-10-11,=1987.6600,=2283.8100,=659689038393.4801,=540962535811,=373324221905.9799,=2.7325,=0.0975,=4.3669,=3.5117,=2.9268
2024-10-10,=2065.7700,=2373.5600,=684183345178.2300,=560934142916,=387424387195.7201,=2.8340,=0.1604,=4.3669,=3.5122,=2.9282
2024-10-09,=2026.0100,=2327.8700,=666368606462.6000,=547471752841,=377111015484.6502,=2.7602,=0.1225,=4.3669,=3.5128,=2.9338
2024-10-08,=2209.7600,=2539,=728227502412.6501,=597569826742,=414452772958.0001,=3.0164,=0.2305,=4.3669,=3.5142,=2.9345
